,Ticker_x,year,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Pietroski F-Score,Economic growth: the rate of change of real GDP,GDP per capita current U.S. dollars,Inflation: percent change in the Consumer Price Index,Unemployment rate,Net portfolio equity inflows,Economic growth forecast,Inflation forecast,Unemployment rate forecast,Political stability index (-2.5 weak; 2.5 strong),Interest rates on bank credit to the private sector,Open,profit/loss
1203,CRD-A,2014,101913000.0,156811000.0,22237000.0,0.24828,0.05281,0.02516,0.17075,0.0388,0.72613,1.41618,3.40092,0.19867,0.55754,0.55007,22.15601,3.14849,0.40485,4.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,7.6,2.7073
1204,CRD-A,2015,103064000.0,247282000.0,85128000.0,0.24258,0.04798,-0.03664,-0.3658,-0.05806,-1.87144,1.43286,5.29996,0.31565,-0.82278,-0.82278,22.45632,2.05645,1.53977,5.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,5.3,1.5854
1205,CRD-A,2016,128367000.0,188014000.0,127640000.0,0.27809,0.07441,0.03054,0.22583,0.04888,3.54891,1.58381,3.62037,0.2555,0.64823,0.63974,21.2243,2.77352,2.30052,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,8.78,3.2829
1206,CRD-A,2017,123360000.0,225672000.0,41971000.0,0.27631,0.07021,0.02377,0.1428,0.03511,1.51712,1.44341,3.067,0.28641,0.49465,0.48737,20.80727,3.25991,0.75045,3.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,9.55,3.6585
1207,CRD-A,2018,116632000.0,190410000.0,50166000.0,0.28048,0.06461,0.02313,0.14357,0.03704,1.9311,1.42403,2.87653,0.27146,0.47016,0.46486,20.32394,3.10001,0.90792,7.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,9.0,3.3902
1208,CRD-A,2019,108197000.0,176954000.0,107713000.0,0.28145,0.06461,0.01192,0.07572,0.01643,8.62739,1.33413,3.60958,0.23283,0.23288,0.23093,19.54091,2.97167,2.00912,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,10.92,4.3268
1209,CRD-A,2020,100034000.0,113595000.0,92058000.0,0.27443,0.05897,0.02785,0.15137,0.03758,3.25339,1.24387,3.0282,0.15086,0.53256,0.53005,19.12586,3.51839,1.73263,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,6.8,2.3171
1210,CRL,2010,221515000.0,700852000.0,186234000.0,0.33947,0.11281,-0.29704,-0.48883,-0.19423,-0.55317,2.12832,1.51678,0.40433,-5.38143,-5.38143,18.11689,10.98799,2.97682,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,33.25,0.0
1211,CRL,2011,267028000.0,717945000.0,207241000.0,0.35203,0.1591,0.09589,0.20776,0.07031,1.89147,1.96425,1.95493,0.46072,2.15583,2.15583,22.48284,10.34143,4.0777,7.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,28.62,-0.1392
1212,CRL,2012,247040000.0,666520000.0,201274000.0,0.34712,0.14676,0.08715,0.16319,0.06205,2.0447,1.41784,1.62988,0.42016,2.05453,2.05453,23.57503,12.53973,4.2009,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,39.51,0.1883
1213,CRL,2013,248037000.0,663789000.0,216437000.0,0.33882,0.1299,0.08822,0.15471,0.06298,2.10484,2.23674,1.45654,0.40655,2.15392,2.15392,24.41408,13.42656,4.53366,7.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,46.39,0.3952
1214,CRL,2014,274115000.0,772461000.0,261087000.0,0.36424,0.13692,0.09764,0.17988,0.06773,2.0607,1.96567,1.65577,0.41295,2.71727,2.71727,27.8307,14.4166,5.59948,7.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,59.78,0.7979
1215,CRL,2015,301330000.0,863030000.0,309685000.0,0.38956,0.15143,0.10952,0.19504,0.07218,2.07407,1.79379,1.70193,0.41723,3.21131,3.21131,29.32084,15.76624,6.66047,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,63.49,0.9095
1216,CRL,2016,364077000.0,1235009000.0,362130000.0,0.38459,0.1412,0.09204,0.18127,0.05707,2.33987,1.52896,2.17621,0.45542,3.29189,3.22709,35.7645,17.79827,7.7026,4.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,82.94,1.4944
1217,CRL,2017,418657000.0,1145103000.0,502961000.0,0.37808,0.15477,0.06641,0.11593,0.0421,4.07735,1.78343,1.75364,0.39083,2.59799,2.54005,39.12304,22.01049,10.59289,5.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,108.05,2.2496
1218,CRL,2018,493162000.0,1668014000.0,422385000.0,0.37071,0.14624,0.0999,0.16915,0.05871,1.86588,1.60839,1.88117,0.43259,4.72132,4.61816,47.26252,27.47475,8.80941,5.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,135.29,3.0689
1219,CRL,2019,549246000.0,1888211000.0,464934000.0,0.3656,0.13396,0.09615,0.15123,0.0537,1.84484,1.43812,1.816,0.40236,5.17174,5.07152,53.79081,33.54369,9.54102,4.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,133.2,3.006
1220,CRL,2020,667653000.0,1979785000.0,556626000.0,0.36716,0.148,0.12459,0.16994,0.06635,1.52792,1.43034,1.56142,0.36056,7.35225,7.19812,59.00975,42.67613,11.23362,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,219.4,5.5985
1221,CROX,2010,119162000.0,1901000.0,80119000.0,0.53826,0.10397,0.08576,0.18007,0.12325,1.18299,2.76574,0.46097,0.00346,0.77317,0.77317,9.01523,4.29366,0.91465,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,13.2,0.0
1222,CROX,2011,168870000.0,1118000.0,145947000.0,0.53593,0.13149,0.11269,0.22935,0.16218,1.29399,3.3827,0.41415,0.00161,1.25346,1.25346,11.12345,5.46535,1.62197,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,23.41,0.7735
1223,CROX,2012,184278000.0,6635000.0,72613000.0,0.54124,0.13138,0.11693,0.21274,0.15831,0.55285,3.882,0.34376,0.008,1.44989,1.44989,12.40011,6.81547,0.80157,4.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,16.28,0.2333
1224,CROX,2013,115550000.0,16846000.0,81571000.0,0.52252,0.06208,0.00874,0.01668,0.01191,7.82831,3.42419,0.40083,0.01925,0.11696,0.11696,13.38751,7.01258,0.91561,4.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,13.61,0.0311
1225,CROX,2014,66031000.0,11669000.0,-76103000.0,0.49601,0.02388,-0.01583,-0.03033,-0.0235,4.01345,3.86918,0.29068,0.01446,-0.22272,-0.22272,14.07356,5.31499,-0.89386,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,12.84,-0.0273
1226,CROX,2015,-21025000.0,6399000.0,-33311000.0,0.46836,-0.05228,-0.08986,-0.23245,-0.16119,0.33988,2.6688,0.44207,0.01052,-1.29632,-1.29632,14.42556,3.25343,-0.4406,5.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,12.22,-0.0742
1227,CROX,2016,31033000.0,2338000.0,34565000.0,0.48266,-0.0029,-0.03063,-0.07949,-0.05604,-1.08907,2.85286,0.41851,0.00413,-0.43257,-0.43257,14.12374,3.00368,0.4711,8.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,8.3,-0.3712
1228,CROX,2017,55750000.0,676000.0,97056000.0,0.50534,0.0221,-0.00517,-0.01437,-0.00974,-18.33321,2.70701,0.47624,0.00124,-0.07327,-0.07327,14.16529,2.57235,1.34324,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,9.62,-0.2712
1229,CROX,2018,94376000.0,120000000.0,110933000.0,0.51475,0.05985,-0.06361,-0.46049,-0.14761,-1.60271,2.06134,2.1196,0.25592,-1.01162,-1.01162,15.90455,2.19681,1.62133,5.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,21.29,0.6129
1230,CROX,2019,152862000.0,205000000.0,5430000.0,0.50143,0.10454,0.09711,0.90593,0.16174,0.04544,1.65375,4.60102,0.27748,1.69844,1.66498,17.4907,1.8748,0.07718,3.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,27.85,1.1098
1231,CROX,2020,262814000.0,180000000.0,247750000.0,0.54111,0.1697,0.22574,1.07648,0.27966,0.79189,1.69022,2.84926,0.1609,4.64282,4.56438,20.56734,4.31296,3.67658,7.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,39.18,1.9682
1232,CSCO,2010,11194000000.0,15284000000.0,11492000000.0,0.64043,0.22887,0.19398,0.17539,0.09574,1.47959,2.67358,0.832,0.18839,1.35502,1.32815,6.98535,7.72278,2.00488,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,21.9,0.0
1233,CSCO,2011,10160000000.0,16822000000.0,10156000000.0,0.614,0.17756,0.15017,0.13733,0.07452,1.56487,3.26922,0.84293,0.19315,1.17381,1.16664,7.8166,8.54151,1.83686,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,15.3,-0.3014
1234,CSCO,2012,12273000000.0,16328000000.0,13117000000.0,0.61243,0.21851,0.17457,0.15674,0.08763,1.63126,3.49292,0.78864,0.17794,1.49739,1.48797,8.57747,9.55047,2.44264,8.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,19.23,-0.1219
1235,CSCO,2013,13656000000.0,16211000000.0,13388000000.0,0.60567,0.23034,0.20538,0.16884,0.09866,1.34108,2.97877,0.71139,0.1602,1.87333,1.85558,9.12122,11.09401,2.51229,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,23.33,0.0653
1236,CSCO,2014,11784000000.0,20845000000.0,14311000000.0,0.58905,0.19823,0.16658,0.1386,0.07474,1.82236,3.38806,0.85436,0.19839,1.50038,1.48703,9.00688,10.82423,2.73424,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,25.2,0.1507
1237,CSCO,2015,13212000000.0,25354000000.0,14191000000.0,0.60375,0.21908,0.18269,0.15042,0.07922,1.58011,3.13378,0.89882,0.22363,1.7596,1.74524,9.63186,11.69632,2.78037,7.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,26.05,0.1895
1238,CSCO,2016,14810000000.0,28643000000.0,15758000000.0,0.62867,0.25707,0.21806,0.16889,0.08828,1.46736,3.16001,0.91322,0.23545,2.12527,2.11065,9.74609,12.58381,3.11854,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,31.31,0.4297
1239,CSCO,2017,14259000000.0,33717000000.0,16566000000.0,0.6296,0.24941,0.20017,0.14529,0.07402,1.72401,3.03459,0.96286,0.25973,1.91796,1.90315,9.58184,13.201,3.30659,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,33.61,0.5347
1240,CSCO,2018,14501000000.0,25569000000.0,35999000000.0,0.62043,0.24952,0.00223,0.00255,0.00101,327.26364,2.28729,1.51792,0.23504,0.02274,0.02254,10.19847,8.93198,7.44242,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,49.0,1.2374
1241,CSCO,2019,16116000000.0,24666000000.0,19256000000.0,0.62935,0.27395,0.22389,0.34616,0.11883,1.657,1.5059,1.91302,0.25223,2.62978,2.6097,11.74564,7.59697,4.35755,8.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,49.65,1.2671
1242,CSCO,2020,15428000000.0,14583000000.0,18511000000.0,0.64264,0.27626,0.22746,0.29573,0.11823,1.6507,1.72015,1.5014,0.15374,2.64731,2.63611,11.63857,8.95184,4.36992,8.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,42.0,0.9178
1243,CSGS,2010,118377000.0,374687000.0,119594000.0,0.47249,0.13927,0.04083,0.09461,0.0255,5.33211,1.63269,2.71058,0.42593,0.68934,0.68335,16.88475,7.28641,3.67563,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,18.31,0.0
1244,CSGS,2011,171766000.0,309744000.0,104748000.0,0.50233,0.14176,0.05755,0.15391,0.05189,2.47737,2.07696,1.96635,0.3801,1.29604,1.28779,22.52118,8.42061,3.21077,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,12.57,-0.3135
1245,CSGS,2012,165507000.0,274698000.0,157162000.0,0.49289,0.13086,0.06458,0.14964,0.05771,3.21533,2.07978,1.5929,0.32434,1.51992,1.50508,23.53512,10.157,4.88703,8.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,22.66,0.2376
1246,CSGS,2013,145561000.0,265050000.0,124703000.0,0.49541,0.11921,0.06056,0.12365,0.05209,2.75477,2.29865,1.37359,0.30501,1.40947,1.37706,23.27328,11.39907,3.88277,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,25.12,0.3719
1247,CSGS,2014,137296000.0,255831000.0,110507000.0,0.48176,0.11934,0.04753,0.09958,0.04179,3.09448,2.22882,1.38303,0.29935,1.10053,1.05854,23.15282,11.0522,3.40556,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,26.3,0.4364
1248,CSGS,2015,160271000.0,279130000.0,190303000.0,0.49537,0.15443,0.08314,0.18091,0.07252,3.04159,1.39142,1.49456,0.32354,2.01498,1.87113,24.23497,11.13797,6.12872,8.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,30.75,0.6794
1249,CSGS,2016,174287000.0,416260000.0,147618000.0,0.50701,0.17484,0.08264,0.25017,0.07051,2.34754,2.2163,2.54821,0.46672,2.03055,1.90471,24.5724,8.11677,4.76679,6.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,41.31,1.2561
1250,CSGS,2017,157362000.0,331736000.0,131634000.0,0.49997,0.14499,0.07772,0.17904,0.06784,2.14513,2.49004,1.63908,0.36675,1.89307,1.86715,24.35854,10.57369,4.0609,7.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,39.9,1.1791
1251,CSGS,2018,176225000.0,359826000.0,125062000.0,0.48595,0.12981,0.07557,0.18317,0.05934,1.89115,1.71114,2.08667,0.3229,2.03552,2.01278,26.93484,11.11253,3.84948,5.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,40.26,1.1988
1252,CSGS,2019,198065000.0,356822000.0,162148000.0,0.4732,0.13136,0.08303,0.20867,0.06451,1.95902,1.59803,2.23457,0.27811,2.58245,2.54951,31.10075,12.37596,5.05906,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,51.89,1.834
1253,CSGS,2020,177757000.0,351217000.0,184347000.0,0.45928,0.11194,0.05927,0.139,0.04408,3.13991,1.63799,2.15345,0.26368,1.83415,1.81892,30.94449,13.19572,5.75904,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,42.42,1.3168
1254,CSL,2010,268000000.0,474100000.0,164900000.0,0.20916,0.07758,0.0576,0.1086,0.05756,1.13255,2.22809,0.8867,0.18743,2.39077,2.36394,41.50507,22.01442,2.70767,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,30.22,0.0
1255,CSL,2011,354000000.0,762400000.0,259500000.0,0.23435,0.10672,0.07234,0.12019,0.05746,1.43927,2.03401,1.09179,0.24297,2.93376,2.88503,40.55518,24.40894,4.22246,4.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,31.68,0.0483
1256,CSL,2012,476800000.0,752300000.0,546000000.0,0.26901,0.13044,0.09477,0.15111,0.07815,2.02073,2.5612,0.9335,0.2176,4.3223,4.24776,45.60971,28.60365,8.73418,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,52.12,0.7247
1257,CSL,2013,480700000.0,751000000.0,466000000.0,0.25335,0.12463,0.07125,0.10558,0.06003,2.22222,4.07811,0.75872,0.215,3.30387,3.23581,46.36763,31.29146,7.34194,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,70.25,1.3246
1258,CSL,2014,512300000.0,749800000.0,455200000.0,0.25577,0.12743,0.07843,0.11397,0.06686,1.81138,4.10887,0.70463,0.19948,3.91616,3.84816,49.92987,34.36185,7.09366,8.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,80.07,1.6496
1259,CSL,2015,632600000.0,745400000.0,786300000.0,0.28412,0.14205,0.09023,0.13619,0.08092,2.45949,2.17811,0.6831,0.18867,4.93029,4.85837,54.64191,36.20073,12.12603,7.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,87.37,1.8911
1260,CSL,2016,542000000.0,596400000.0,585700000.0,0.31718,0.11801,0.07302,0.10138,0.06306,2.34186,2.63914,0.6076,0.15039,3.89406,3.85463,53.33043,38.40968,9.11936,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,102.28,2.3845
1261,CSL,2017,633100000.0,1586200000.0,472500000.0,0.27949,0.12371,0.09745,0.14456,0.06896,1.29275,2.91558,1.09619,0.29929,5.79487,5.75129,59.4676,40.0853,7.49132,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,100.54,2.3269
1262,CSL,2018,699600000.0,1587800000.0,449800000.0,0.26224,0.11363,0.13642,0.23527,0.11642,0.73605,3.45316,1.02094,0.30248,10.11872,10.0533,74.1725,43.0083,7.44788,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,122.87,3.0659
1263,CSL,2019,859600000.0,1591600000.0,867100000.0,0.28508,0.13596,0.09826,0.1789,0.08603,1.83397,1.94883,1.07961,0.28959,8.30742,8.21589,84.54307,46.43579,15.23553,7.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,146.23,3.8388
1264,CSL,2020,707800000.0,2081299999.0,780099999.0,0.27853,0.11392,0.0754,0.12614,0.05456,2.43705,3.41891,1.3117,0.35478,5.87339,5.82,77.89358,46.5633,14.31376,5.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,129.85,3.2968
1276,CTS,2010,46852000.0,88234000.0,16911000.0,0.21698,0.05299,0.03988,0.08036,0.04567,0.76736,2.22027,0.75965,0.18284,0.64647,0.63239,16.21123,8.04488,0.49607,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,9.77,0.0
1277,CTS,2011,32645000.0,93281000.0,6347000.0,0.31882,0.05395,0.07492,0.07963,0.04361,0.30271,2.28101,0.82613,0.19401,0.61091,0.59895,8.1541,7.6716,0.18493,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,8.03,-0.1781
1278,CTS,2012,27142000.0,178392000.0,17495000.0,0.30056,0.02472,0.06678,0.07594,0.03623,0.86042,2.68861,1.09589,0.31788,0.5994,0.58897,8.97592,7.89334,0.51574,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,10.1,0.0338
1279,CTS,2013,49311000.0,80481000.0,49666000.0,0.29637,0.06873,-0.0096,-0.01324,-0.00818,-12.64088,2.4839,0.61853,0.16758,-0.11693,-0.11472,12.18598,8.83096,1.47811,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,15.8,0.6172
1280,CTS,2014,63320000.0,87155000.0,51693000.0,0.32167,0.11472,0.06565,0.09152,0.05804,1.94906,3.00569,0.57675,0.19074,0.78892,0.77709,12.018,8.62005,1.53766,8.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,15.9,0.6274
1281,CTS,2015,61316000.0,107099000.0,59436000.0,0.33248,0.11787,0.01819,0.02469,0.01439,8.54702,2.59939,0.71619,0.22157,0.21099,0.20768,11.59956,8.54559,1.80333,5.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,18.5,0.8936
1282,CTS,2016,73756000.0,100325000.0,81144000.0,0.35401,0.13806,0.08667,0.10815,0.06641,2.36021,2.1982,0.62858,0.19379,1.05048,1.03395,12.12048,9.71285,2.47934,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,18.49,0.8925
1283,CTS,2017,64016000.0,89677000.0,79346000.0,0.33199,0.10247,0.03416,0.04202,0.02677,5.49183,2.28107,0.56977,0.16616,0.43926,0.43232,12.86006,10.45254,2.41232,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,24.2,1.477
1284,CTS,2018,88614000.0,62429000.0,56218000.0,0.35065,0.14049,0.0989,0.12312,0.08486,1.20816,2.30168,0.45091,0.11385,1.40904,1.38616,14.2467,11.44407,1.70234,8.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,34.34,2.5148
1285,CTS,2019,85819000.0,110624000.0,71808000.0,0.33598,0.13049,0.07707,0.0892,0.05618,1.98661,2.44954,0.58767,0.17195,1.10538,1.09186,14.34248,12.39202,2.19596,5.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,32.39,2.3153
1286,CTS,2020,73629000.0,77763000.0,79628000.0,0.32793,0.11074,0.08179,0.08187,0.0554,2.29568,2.22269,0.47764,0.12421,1.07331,1.06451,13.12207,13.11019,2.46397,5.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,20.9,1.1392
1287,CUB,2010,121102000.0,20494000.0,183423000.0,0.21429,0.08899,0.06017,0.14052,0.08272,2.54422,2.43416,0.69871,0.02352,2.69661,2.69661,44.81736,19.21122,6.86078,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,41.18,0.0
1288,CUB,2011,140924000.0,15918000.0,184202000.0,0.24456,0.09111,0.06611,0.14853,0.08902,2.14079,2.19461,0.66841,0.01647,3.21828,3.21828,48.68282,21.67725,6.88966,6.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,38.8,-0.0578
1289,CUB,2012,159062000.0,11503000.0,11489000.0,0.24496,0.09701,0.06939,0.14388,0.09603,0.11792,2.66482,0.49833,0.01134,3.64404,3.64404,52.51661,25.32806,0.42972,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,50.3,0.2215
1290,CUB,2013,125098000.0,102920000.0,17276000.0,0.22484,0.07326,0.01843,0.03498,0.02261,0.68867,3.00455,0.54741,0.09275,0.93829,0.93744,50.92037,26.81575,0.64617,2.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,53.69,0.3038
1291,CUB,2014,124024000.0,102390000.0,135054000.0,0.22585,0.06692,0.04969,0.08881,0.05817,1.94347,2.83293,0.52665,0.08571,2.59421,2.5886,52.20264,29.20364,5.04177,6.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,46.51,0.1294
1292,CUB,2015,119321000.0,186705000.0,129679000.0,0.23739,0.05706,0.01599,0.03026,0.0176,5.66655,2.23574,0.71929,0.14359,0.85163,0.84954,53.25413,28.14409,4.8258,4.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,42.06,0.0214
1293,CUB,2016,29952000.0,440741000.0,-3135000.0,0.28407,-0.00969,0.00162,0.00251,0.00115,-1.80692,1.5044,1.18063,0.29297,0.06432,0.06416,39.68717,25.57444,-0.11621,4.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,46.53,0.1299
1294,CUB,2017,52933000.0,254761000.0,5818000.0,0.29646,0.00441,-0.01012,-0.01625,-0.00839,-0.51905,1.65094,0.93768,0.19065,-0.41352,-0.41352,40.86582,25.44201,0.21464,5.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,51.0,0.2385
1295,CUB,2018,76000000.0,208849000.0,10512000.0,0.30552,0.02444,0.01023,0.017,0.00943,0.85394,2.03493,0.80184,0.16005,0.45209,0.45007,44.17709,25.71233,0.38606,7.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,73.52,0.7853
1296,CUB,2019,133855000.0,457318000.0,166238000.0,0.28829,0.04618,0.03321,0.05068,0.0269,3.34523,1.36879,0.88378,0.24758,1.62958,1.62367,49.0728,31.53465,5.45132,4.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,70.76,0.7183
1297,CUB,2020,166486000.0,820429000.0,13034000.0,0.30929,0.05284,-0.00218,-0.00326,-0.00139,-4.04657,1.30043,1.35202,0.35299,-0.10291,-0.10291,47.16556,30.69673,0.41644,1.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,46.67,0.1333
1298,CVGI,2010,30010000.0,164987000.0,13213000.0,0.12512,0.03086,0.01085,-57.91964,0.02267,2.03684,2.21743,-2556.41964,0.57646,0.24715,0.24031,22.77514,-0.00427,0.50341,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,10.3,0.0
1299,CVGI,2011,62301000.0,250000000.0,7651000.0,0.13893,0.05976,0.02236,1.45636,0.04573,0.41123,2.69565,30.85002,0.61443,0.66809,0.65999,29.87726,0.45842,0.27474,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,6.46,-0.3728
1300,CVGI,2012,58163000.0,250000000.0,-422000.0,0.13584,0.0514,0.05837,0.75522,0.1139,-0.00843,3.05579,5.63065,0.56861,1.77389,1.76154,30.39022,2.34807,-0.01495,5.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,7.42,-0.2796
1301,CVGI,2013,27021000.0,250000000.0,17567000.0,0.10663,0.00861,-0.01664,-0.20762,-0.02878,-1.41157,2.72445,6.21444,0.57811,-0.43538,-0.43538,26.15862,2.09586,0.61457,2.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,7.98,-0.2252
